video_id,user,comment,likes,published_at,reply_count,type,parent_id,comment_clean,polarity,sentiment
8TmWwlrvEDg,@pytchmedia,"Bro did the homework for us 😭 appreciate it! This is exactly why we always say compare purchasing power, not just the price tag",1,27/3/2026 6:01,0,reply,UgxZ2bNhf_OHnIEAvtF4AaABAg,bro homework we appreciate exactly always say compare purchase power price tag,0.4019,Positive
gxCfYO_3trk,@Jack_the_rider,"Damnn, Getting all this in just $650/month is crazy which means in Kaula Lumpur you can live very comfortforly in just $2000/month.",1,27/1/2024 9:26,1,top_level,,damnn get month crazy mean kaula lumpur live comfortforly month,-0.34,Negative
gxCfYO_3trk,@Hazilein,You mean 1Million Ringgit not Rupiah🫶,1,30/1/2024 23:53,1,top_level,,mean million ringgit rupiah,0,Neutral
8TmWwlrvEDg,@andywong2661,​@bumihijau5670Johor is RM 10.,1,25/3/2026 23:03,0,reply,UgwHoo7uHdQjh7fCAbd4AaABAg,rm,0,Neutral
8TmWwlrvEDg,@bumihijau5670,"I work at Ara Damansara,,,my economy Rice is RM 8 averagely",1,25/3/2026 16:17,0,reply,UgwHoo7uHdQjh7fCAbd4AaABAg,work ara damansaramy economy rice rm averagely,0,Neutral
gxCfYO_3trk,@ChanelStyle101,💯% AGREE = ♾❤MALAYSIA,1,16/7/2025 21:03,0,reply,Ugzp1B-V5379cTjoeu94AaABAg,agree malaysia,0.3612,Positive
gxCfYO_3trk,@AliAli-dm9rh,"The cheapest fee in Bangkok is international schoool 30,000 $",1,2/3/2024 1:06,1,top_level,,cheap fee bangkok international schoool,0,Neutral
gxCfYO_3trk,@makethemove101,"hi! thanks for the info. International schools can be the highest cost families face when moving abroad. Cheers, Matt and Monico",1,2/3/2024 20:19,0,reply,UgxWUNFC20NjlkTwzA54AaABAg,hi thank info international school high cost family face move abroad cheer matt monico,0.7003,Positive
8TmWwlrvEDg,@chad2009-z8w,And much smaller space in Singapore! LOL,1,27/3/2026 13:47,0,reply,UgzmIoQk5SSqxwf8uBZ4AaABAg,much small space singapore,0,Neutral
8TmWwlrvEDg,@JH-kv8mt,That shows Singapore properties are worth to invest.,1,26/3/2026 22:23,0,reply,UgzmIoQk5SSqxwf8uBZ4AaABAg,show singapore property worth invest,0.2263,Positive
8TmWwlrvEDg,@pytchmedia,Yea.. rent in Singapore really no joke 😮‍💨,1,26/3/2026 7:25,0,reply,UgzmIoQk5SSqxwf8uBZ4AaABAg,yea rent singapore really joke,0.3597,Positive
8TmWwlrvEDg,@andywong2661,Today's prices have not fully factored in the energy and other raw materials increase. Enjoy while current prices last!,1,26/3/2026 8:26,2,top_level,,todays price fully factor energy raw material increase enjoy current price,0.7832,Positive
gxCfYO_3trk,@makethemove101,"Yes, That is one of the many pros of moving abroad when coming from Europe or USA. Especially if you have a foreign pension. You have 'more to spend' so to speak...",1,29/2/2024 9:26,0,reply,UgxGxYjl7PA0ZNJ2Qqp4AaABAg,yes one many pro move abroad come europe usa especially foreign pension spend speak,0.4019,Positive
8TmWwlrvEDg,@chinkang3566,How about buying a new Mercedes Benz C200?,1,26/3/2026 11:48,1,top_level,,buy new mercede benz,0,Neutral
gxCfYO_3trk,@sehardorairaj3674,You have bribe all the government officials all the time???????,1,29/2/2024 2:20,1,top_level,,bribe government official time,-0.2023,Negative
8TmWwlrvEDg,@chad2009-z8w,"LOL, people compare residential near CBD, you take so outskirt for comparison for what? LOL. And KL price is at least RM8.",1,27/3/2026 13:53,0,reply,UgwG7L32e5dd7OYX64x4AaABAg,people compare residential near cbd take outskirt comparison kl price least rm,0,Neutral
gxCfYO_3trk,@radenbahagia164,What happened to lego land,1,27/2/2024 23:11,1,top_level,,happen lego land,0,Neutral
gxCfYO_3trk,@makethemove101,"Hi, thank you for watching and commenting! We can imagine you are looking forward to heading back. Wishing you all the best! Matt and Monico",1,28/2/2024 9:45,0,reply,UgzIJqh8AW1-Bq5GAoN4AaABAg,hi thank watch comment imagine look forward head back wish well matt monico,0.743,Positive
8TmWwlrvEDg,@Slla-th5vt,"Malaysia is better if you want to start a small business. In Singapore, to start a business you have to complete with all the big players from day 1.",1,1/4/2026 14:46,0,reply,Ugx5nvvwaXh2bv2xf594AaABAg,malaysia well want start small business singapore start business complete big player day,0.34,Positive
gxCfYO_3trk,@yuewming,Living in Petaling Jaya?,1,19/2/2024 6:25,1,top_level,,live petale jaya,0,Neutral
8TmWwlrvEDg,@lindc1070,"The trip back and forth will take a toll eventually. For those over 35, it will lead to health issues. For younger folks, hardly any life .",1,27/3/2026 10:34,0,reply,Ugw96JAeMCE-j4PB6hR4AaABAg,trip back forth take toll eventually lead health issue young folk hardly life,0,Neutral
8TmWwlrvEDg,@tanalson,"The best plan is: work in singapore,live in JB and spend money in malaysia only. This way you can save money a lot faster.",1,26/3/2026 15:51,3,top_level,,well plan work singaporelive jb spend money malaysia way save money lot fast,0.6486,Positive
8TmWwlrvEDg,@kujuakusg,"most of my Malaysia colleagues buy cars or bikes by installment , House is also one of them even buying 2 houses by installment 😅",1,26/3/2026 16:24,0,top_level,,malaysia colleague buy car bike installment house also one buy house installment,0,Neutral
gxCfYO_3trk,@shingleyshine2523,Why Malaysian multiculturalism works whereas multiculturalism has failed in almost every western countries? Btw I live in Canada,1,15/2/2024 4:11,1,top_level,,malaysian multiculturalism work whereas multiculturalism fail almost every western country btw live canada,-0.5423,Negative
gxCfYO_3trk,@dtang3288,Malaysia will soon become the Afghanistan of South East Asia.,1,14/2/2024 14:56,1,top_level,,malaysia soon become afghanistan south east asia,0,Neutral
gxCfYO_3trk,@reinhardankenbauer3241,"Would have been an option for me, my 16 year old daughter an my wife. Would have been, as I'm retired, and my German leftist-green government became so much involved in throwing taxpayers' money out of the window - especially for foreign wars and myriads of immigrants, that at the age of 67 I'm sitting here with a monthly pension of 800 Euros. For comparison: My father, retired in 1980, received a monthly pension of 3600 Euros until the year 2008. First world becomes third world, and vice-versa. Dreams bye-bye, going out for collecting bottles. 🎉🎉🎉😅",1,12/2/2024 1:45,3,top_level,,would option year old daughter wife would I retire german leftistgreen government become much involve throw taxpayer money window especially foreign war myriad immigrant age I sit monthly pension euros comparison father retire receive monthly pension euros year first world become third world viceversa dream byebye go collect bottle,-0.4902,Negative
gxCfYO_3trk,@makethemove101,"Hi! We are sorry to hear about your situation. Many choose to move abroad because they can live more comfortably for less, enabling them to live on a low pension. Would you consider moving to Asia for this very reason? We will be uploading a video about retirement visas in South East Asia very soon. Perhaps this is something for you. Best of luck, Matt and Monico",1,12/2/2024 9:53,0,reply,UgzILanvOm2YK_-6jQh4AaABAg,hi sorry hear situation many choose move abroad live comfortably less enable live low pension would consider move asia reason upload retirement visa south east asia soon perhaps something well luck matt monico,0.6969,Positive
gxCfYO_3trk,@t700qwe8,Nice info..,1,9/2/2024 7:14,1,top_level,,nice info,0.4215,Positive
gxCfYO_3trk,@LeHalazoone,Is data scientist job in demand and good pay ?,1,4/2/2024 15:39,2,top_level,,datum scientist job demand good pay,0.25,Positive
gxCfYO_3trk,@makethemove101,"Hi thank you for your question. That's a pretty specific question, not sure if we can answer it correctly. We do suggest contacting companies in Malaysia and to see what their options are. Then at least you will get a straight and correct answer. Cheers, Matt and Monico",1,5/2/2024 9:19,0,reply,UgzoJLcXQDjf44AIStl4AaABAg,hi thank question that pretty specific question sure answer correctly suggest contact company malaysia see option least get straight correct answer cheer matt monico,0.9042,Positive
gxCfYO_3trk,@LeHalazoone,@makethemove101 many thanks,1,6/2/2024 2:44,0,reply,UgzoJLcXQDjf44AIStl4AaABAg,many thank,0.3612,Positive
gxCfYO_3trk,@AbuHasan-nw1jj,"I by myself prefer usa or uk,all off them very reach people and i love snow season🤣🤣🤣👍💕",1,2/2/2024 12:48,2,top_level,,prefer usa ukall reach people love snow season,0.6486,Positive
gxCfYO_3trk,@yusasmayusoff8046,I won’t advise you to stay in Malaysia then. It’ll be too risky and hazardous to you. It could cost you your precious life.,1,9/1/2024 2:39,0,reply,UgyZjXim9RqLXpWtjMx4AaABAg,will advise stay malaysia it risky hazardous could cost precious life,0.4404,Positive
gxCfYO_3trk,@IzzatLamborghini-cj9cf,To get low cost groceries items in Malaysia country are from Sri Ternak supermarket,1,10/11/2023 14:01,1,top_level,,get low cost grocery item malaysia country ternak supermarket,-0.2732,Negative
gxCfYO_3trk,@bollywood-item-girl,"can you make a video on the BEST GYMS in malaysia, or at least in your locale? i know the country is large of course but some top gyms would be nice to see here. a lot of young ppl are into fitness (i am nearly 50) so this would be a nice video that i think no one has made yet...",1,5/4/2024 12:16,1,top_level,,make well gym malaysia least locale know country large course top gym would nice see lot young ppl fitness nearly would nice think one make yet,0.8625,Positive
gxCfYO_3trk,@shootermcgavin4999,Is there a bunch of homeless and criminals hanging out at all the mass transit locations like in the United States.,1,7/4/2024 2:11,1,top_level,,bunch homeless criminal hang mass transit location like unite state,-0.2263,Negative
gxCfYO_3trk,@randyfocht737,There are floods.,1,26/5/2024 22:44,0,reply,UgyJNcftXZN48quiBBx4AaABAg,flood,0,Neutral
gxCfYO_3trk,@sabrinashahab795,It is cheaper  than Dhaka  where  costs are skyrocketing due to inflation and financial mismanagement,1,7/4/2024 8:38,2,top_level,,cheap dhaka cost skyrocket due inflation financial mismanagement,0,Neutral
gxCfYO_3trk,@dianepuri777,do you have video on staying month to month please,1,7/4/2024 16:20,1,top_level,,stay month month please,0.3182,Positive
gxCfYO_3trk,@EchoSignals101,$3000+ is crazy,1,9/4/2024 6:34,1,top_level,,crazy,-0.34,Negative
gxCfYO_3trk,@goedelite,"I live on USA's social security pension and another pension as regular income sources.  I also make investments in securities.   All my income is taxed by my government.     Information about my potential Maylaysian taxes is difficult to obtain.   The only way I could be relieved of my US taxes would be to renounce my US citizenship.   I would have to obtain other citizenship in order to do that.   That would take many years, ordinarily.   How can I learn how Maylaysia would treat me with regard to taxes if I were only a permanent resident  - so that I could buy a house or condo?",1,9/4/2024 17:51,2,top_level,,live usas social security pension another pension regular income source also make investment security income tax government information potential maylaysian taxis difficult obtain way could relieve we taxis would renounce we citizenship would obtain citizenship order would take many year ordinarily learn maylaysia would treat regard taxis permanent resident could buy house condo,0.7579,Positive
gxCfYO_3trk,@johnlay3040,"It is fine if you don't get sick. But if you do, have they got good medical facilities? After all how long are you allowed to stay there?",1,5/4/2024 17:39,1,top_level,,fine get sick good medical facility long allow stay,0.3182,Positive
gxCfYO_3trk,@SyaridzatYahya-mo1rx,"You can save a lot if you guys living in the outskirt of town or rural area. In rural area, you need to have 1 scooter & learn local language. The air quality also better & enjoy quiet surrounding..",1,17/4/2024 10:49,1,top_level,,save lot guy live outskirt town rural area rural area need scooter learn local language air quality also well enjoy quiet surround,0.8176,Positive
gxCfYO_3trk,@rickmccarroll9993,How does a retired military guy with 20 years. Go about living in Malaysia. What are the qualifications to live there?,1,18/4/2024 18:50,1,top_level,,retire military guy year go live malaysia qualification live,0,Neutral
gxCfYO_3trk,@ripsyoutube8977,Lovley vid and breakdown of cost of living enjoy your stay,1,20/4/2024 11:26,1,top_level,,lovley vid breakdown cost live enjoy stay,0.4939,Positive
gxCfYO_3trk,@Allyeartrend,U lived in Malaysia and ur saying rupiah ? Lol bro ringot,1,21/4/2024 7:59,1,top_level,,live malaysia ur say rupiah bro ringot,0,Neutral
gxCfYO_3trk,@patriotanacional1093,Podría compartir la web donde buscar las escuelas internacionales. Gracias,1,1/5/2024 18:21,1,top_level,,podría compartir la web donde buscar las escuela internacionale gracia,0,Neutral
gxCfYO_3trk,@makethemove101,That's exciting! Good luck and hope you will feel at home in not time. Matt and Monico,1,10/11/2023 7:40,0,reply,Ugwo6f_tVRWuF4D-IIF4AaABAg,that exciting good luck hope feel home time matt monico,0.9001,Positive
gxCfYO_3trk,@shamsham1983,"If countries like China and India could adopt Malaysia's multiculturalism, they could achieve remarkable beauty just like Malaysia. Unlike Japanese, If you ask any Malaysian of Chinese or Indian descent whether they plan to return to their homelands, they will likely decline. I bet you on a full Bitcoin they rather be called British or American even if they have to live on the streets.",1,4/4/2024 21:56,1,top_level,,country like china india could adopt malaysia multiculturalism could achieve remarkable beauty like malaysia unlike japanese ask malaysian chinese indian descent whether plan return homeland likely decline bet full bitcoin rather call british american live street,0.9201,Positive
gxCfYO_3trk,@WataraIbrahim-js6gw,"Hi I'm a Ghanaian, what will be the average salary in Malaysia? I want to relocate there",1,6/5/2024 0:04,1,top_level,,hi I ghanaian average salary malaysia want relocate,0.0772,Positive
gxCfYO_3trk,@makethemove101,"Thanks for commenting! Have a lovely day, Matt and Monico",1,14/5/2024 7:14,0,reply,UgwIMN9aeNhlSoYAPxZ4AaABAg,thank comment lovely day matt monico,0.743,Positive
gxCfYO_3trk,@alangazura6997,Malaysia is heaven,1,10/5/2024 0:32,1,top_level,,malaysia heaven,0.5106,Positive
gxCfYO_3trk,@marcland1975,Welke visa heb je nodig om daar te rentenieren en kan dat ook als je een appartement huurt i.p.v. koopt?,1,27/2/2025 21:28,1,top_level,,welke visa heb je nodig om daar te rentenieren en dat ook al je een appartement huurt ipv koopt,0,Neutral
gxCfYO_3trk,@chanfm1,"Are you suggesting that we sell everything? I don't know what you mean by ""be careful"". When should we not be careful? 😅",1,9/12/2024 11:58,1,top_level,,suggest sell everything know mean careful careful,0.296,Positive
gxCfYO_3trk,@makethemove101,"@sachinsawant3582 Hi, if you go to Facebook's search bar and type ""Malaysia expat,"" you will find loads of results. I'm not sure if you are looking for Indian expats, but there is a group as well. Good luck! You are sure to find somebody to connect with. Matt and Monico",1,28/12/2024 12:13,0,reply,UgwZS7oLBQsrDk-eWzN4AaABAg,hi go facebook search type malaysia expat find load result I sure look indian expat group well good luck sure find somebody connect matt monico,0.891,Positive
gxCfYO_3trk,@makethemove101,"Hi thanks for your comment! It's good you reached out if you are somewhere new. Unfortunately we are not in Malaysia at this moment. There are many facebook groups where people meet up when they are new to Malaysia. It will help you get started with creating a group of friends. Good luck and enjoy Malaysia. Regards, Matt and Monico",1,16/12/2024 7:20,0,reply,UgwZS7oLBQsrDk-eWzN4AaABAg,hi thank comment good reach somewhere new unfortunately malaysia moment many facebook group people meet new malaysia help get start create group friend good luck enjoy malaysia regard matt monico,0.9595,Positive
gxCfYO_3trk,@sachinsawant3582,"Hi, are you still in Malaysia? I recently moved here from India for work, and I'm looking for someone from back home to explore new places with. I’d also love some guidance on how to get along with people here. Let me know if you’re up for it",1,14/12/2024 12:57,3,top_level,,hi still malaysia recently move india work I look someone back home explore new place I also love guidance get along people know you,0.6369,Positive
gxCfYO_3trk,@makethemove101,@marcland1975 yes we are! The accent is too difficult to hide ☺️,1,25/2/2025 7:20,0,reply,UgywGIVuCb8nc8WF4_B4AaABAg,yes accent difficult hide,-0.128,Negative
gxCfYO_3trk,@makethemove101,"Enjoy your time in Bali, its a beautiful island. Malaysia is a wonderful country to go to. Much to see, but then again Thailand too. It's hard to choose. Either way, you are going to have a wonderful time for sure! Have a lovely day Matt and Monico",1,19/2/2025 8:18,0,reply,UgywGIVuCb8nc8WF4_B4AaABAg,enjoy time bali beautiful island malaysia wonderful country go much see thailand hard choose either way go wonderful time sure lovely day matt monico,0.9648,Positive
gxCfYO_3trk,@marcland1975,In Septembre i go to Bali and in January its between Thailand or Malysia,1,18/2/2025 17:20,3,top_level,,septembre go bali january thailand malysia,0,Neutral
gxCfYO_3trk,@makethemove101,"Very true, Malaysia is far away. That's why we also calculate additional costs for travel, so we can head back whenever needed. Moving to an other country always means leaving friends and family behind. Luckily the world is a bit 'smaller' then in the past when there was no internet, just expensive phone bills! Malaysia and other Asian countries have the luxury to select the expats that contribute financially. It doesn't make it easy anymore, but that is for many countries including Europe (except Portugal, but we will posting info on that soon!). Thanks for watching and leaving a comment! Have a lovely day, Matt and Monico",1,21/2/2025 8:33,0,reply,UgzwAzMGzxDn6gxdEaN4AaABAg,true malaysia far away that also calculate additional cost travel head back whenever need move country always mean leave friend family behind luckily world bit small past internet expensive phone bill malaysia asian country luxury select expat contribute financially do make easy anymore many country include europe except portugal post info soon thank watch leave comment lovely day matt monico,0.9524,Positive
gxCfYO_3trk,@terrom550,"Malaysia is okay for people living and moving from nearby countries. But for people living in America, Europe is like moving to the other side of the world, far from family and friends, which is crazy. But malaysia doesn't like poor expats. Dollar sign makes everything possible in there",1,21/2/2025 1:38,1,top_level,,malaysia okay people live move nearby country people live america europe like move side world far family friend crazy malaysia do like poor expat dollar sign make everything possible,0.5574,Positive
gxCfYO_3trk,@marcland1975,"Iam single ,almost 50.I want to live in KL .I dont have a car,so walking distance to the city is a pre.Nice appartement with 1 or 2 bedrooms with a gym​@makethemove101",1,26/2/2025 9:42,0,reply,Ugz9ZQnw6f7uV_YJnhx4AaABAg,iam single almost want live kl carso walk distance city prenice appartement bedroom gym,0.0018,Neutral
gxCfYO_3trk,@marcland1975,​@makethemove101yes it is.I heard different stories over the cost of living in Malaysian.Can you live a good live with $ 2000 a month?,1,25/2/2025 9:05,0,reply,Ugz9ZQnw6f7uV_YJnhx4AaABAg,isi hear different story cost live malaysiancan live good live month,0.4404,Positive
gxCfYO_3trk,@marcland1975,The taxes will be go up in the Netherlands so retire in SE Asia is a dream,1,24/2/2025 17:36,5,top_level,,taxis go netherland retire asia dream,0.25,Positive
gxCfYO_3trk,@InspireMe-zu6yv,@makethemove101 yes and sorry to put one group of people as racists as I was born and raised in Australia so all the racism I get are from European Australians,1,14/5/2024 7:22,0,reply,UgzaYx5txc1N-4ab6XN4AaABAg,yes sorry put one group people racist bear raise australia racism get european australian,-0.7717,Negative
gxCfYO_3trk,@makethemove101,"Haha, good catch! Yes, a lot of viewers have pointed it out😊  I guess my brain was still in Indonesia! Thanks for watching, Matt and Monico",1,30/6/2025 8:34,0,reply,UgyPPcJ671gPn4vStRN4AaABAg,haha good catch yes lot viewer point guess brain still indonesia thank watch matt monico,0.8779,Positive
gxCfYO_3trk,@Blobby33,Rupiah is Indonesian not Malaysian.,1,29/6/2025 16:19,2,top_level,,rupiah indonesian malaysian,0,Neutral
gxCfYO_3trk,@makethemove101,If you are able to find a job in Malaysia then you should be able to get a work visa. The company you will be working for will help you with that. Cheers! Matt and Monico,1,7/7/2025 8:38,0,reply,Ugy1EfvTJT0fOKiHDKp4AaABAg,able find job malaysia able get work visa company work help cheer matt monico,0.7184,Positive
gxCfYO_3trk,@Victim-x2g,Visa;a jobs?,1,1/7/2025 2:11,1,top_level,,visaa job,0,Neutral
gxCfYO_3trk,@u2ber888,Cost of saving is enormously great. You get more ringgits for your bucks. This is good enough to compensate for the hot humid weather 24/7/365.,1,10/7/2025 13:07,1,top_level,,cost save enormously great get ringgit buck good enough compensate hot humid weather,0.8883,Positive
gxCfYO_3trk,@nelsonamaihe3821,Can one enter with visit visa and apply for digital nomad visa?,1,19/7/2025 19:50,1,top_level,,one enter visit visa apply digital nomad visa,0,Neutral
gxCfYO_3trk,@u2ber888,​@makethemove101some medical matter can  be very expensive in M'sia than home country (sometime free). Rules are changing too that may not be in your favor unless you hv no other alternatives such as coming from a war-torn country or at war or a country that run by a dictator or the economy is near to collapsing.,1,22/7/2025 2:17,0,reply,UgwMdXRFYue2VbU5a5x4AaABAg,medical matter expensive msia home country sometime free rule change may favor unless hv alternative come wartorn country war country run dictator economy near collapse,-0.25,Negative
gxCfYO_3trk,@u2ber888,You can't live there just b'cos it has low cost of living and to solely depending on dgtal nomading as an income source (paid in USD).,1,21/7/2025 5:27,2,top_level,,can live bcos low cost live solely depend dgtal nomade income source pay usd,-0.3612,Negative
gxCfYO_3trk,@linehempel162,"Would go there for at least 30 days,need clean low budget apartment,clean beaches and no crowds",1,16/11/2025 20:25,1,top_level,,would go least daysneed clean low budget apartmentclean beach crowd,0.1531,Positive
gxCfYO_3trk,@Fennecmom,"How much does anykind of Alkohol sanitizer cost? Small bottle, big and Alkohol wipes?",1,6/12/2025 17:32,3,top_level,,much anykind alkohol sanitizer cost small bottle big alkohol wipe,0,Neutral
gxCfYO_3trk,@worldtripoo1,Nice,1,3/1/2026 7:46,1,top_level,,nice,0.4215,Positive
gxCfYO_3trk,@haola3222,What are the opportunities for foreigners to be there long term? Besides going to school…,1,22/10/2024 20:40,1,top_level,,opportunity foreigner long term besides go school,0.4215,Positive
gxCfYO_3trk,@yuewming,Not 1million Rupiah but Ringgit,1,20/10/2024 8:54,1,top_level,,million rupiah ringgit,0,Neutral
gxCfYO_3trk,@justbdsd4569,"Which websites did you use to check those schools? you are the first YouTuber I found that include schools. Also, can the nomad visa be extended?",1,19/10/2024 16:27,1,top_level,,website use check school first youtuber find include school also nomad visa extend,0.1779,Positive
gxCfYO_3trk,@makethemove101,"Thank you for sharing your perspective. Respect and understanding is important to eliminate racism, no matter race of where you are from. Cheers, Matt and Monico",1,14/5/2024 7:17,0,reply,UgzaYx5txc1N-4ab6XN4AaABAg,thank share perspective respect understand important eliminate racism matter race cheer matt monico,0.7845,Positive
gxCfYO_3trk,@IreneaAlipio,Malaysia was apart of the Philippine territory before,1,12/5/2024 22:08,1,top_level,,malaysia apart philippine territory,0,Neutral
gxCfYO_3trk,@thomasmuller9243,"The question is if they tax monetary assets, income and pension?",1,20/5/2024 15:34,1,top_level,,question tax monetary asset income pension,0.3612,Positive
gxCfYO_3trk,@randyfocht737,"I am not a Malaysian, however, I did put a down payment on a Mivi (local decent car and much cheaper than a Toyota, Honda or Mazda) there. Perhaps if you need a loan, then you cannot buy without a job or are a resident there. It's also VERY hard for a US citizen to open a bank account there.",1,26/5/2024 22:15,1,top_level,,malaysian however put payment mivi local decent car much cheap toyota honda mazda perhaps need loan buy without job resident also hard we citizen open bank account,-0.1027,Negative
gxCfYO_3trk,@suhaimijusoh3648,1 mill rm not rupiah. 1 mill rupiah pnly 300 rm,1,3/6/2024 6:47,1,top_level,,mill rm rupiah mill rupiah pnly rm,0,Neutral
gxCfYO_3trk,@mzkzakri1,I would recommend to stay in Ipoh... in between Kuala Lupur and Penang. It is cheaper and  the town is calm even though on mid day weekdays.. Food are good and utilizes such as broadband internet is at par with in Kuala Lumpur and Penang.,1,4/6/2024 10:09,1,top_level,,would recommend stay ipoh kuala lupur penang cheap town calm though mid day weekday food good utilize broadband internet par kuala lumpur penang,0.7717,Positive
gxCfYO_3trk,@makethemove101,"We can imagine that Malaysia has a lot to offer. Instead of going for the capital cities such as Kuala Lumpur or George Town in Penang, go for the smaller cities such as Ipoh or any other town in Penang....for instance.",1,18/6/2024 6:41,0,reply,UgyGNAPEEqNVDfFOvQt4AaABAg,imagine malaysia lot offer instead go capital city kuala lumpur george town penang go small city ipoh town penangfor instance,0,Neutral
gxCfYO_3trk,@johnkowalski5756,I am a Muslim and am trying to find smaller towns to retire in.,1,12/6/2024 23:01,1,top_level,,muslim try find small town retire,0,Neutral
gxCfYO_3trk,@johnkowalski5756,Can you buy a two bedroom condo as opposed to a house? Any price difference? I mean can the condo be a bit cheaper in terms of the minimum buying price for a house a set by the government for expats.,1,12/6/2024 23:04,1,top_level,,buy two bedroom condo oppose house price difference mean condo bit cheap term minimum buy price house set government expat,0,Neutral
gxCfYO_3trk,@ShaunMSK,"If cost is your main consideration, there are cheaper country. You will not be welcomed in many other countries. The smart countries want people who can contribute, who can create wealth and employment.",1,15/6/2024 3:20,1,top_level,,cost main consideration cheap country welcome many country smart country want people contribute create wealth employment,0.8834,Positive
gxCfYO_3trk,@makethemove101,"Hi thanks to watching our video. Yes, USD2000 is a lot and if you do decide to retire in Malaysia you need to meet a lot of financial requirements. In general, you are not allowed to earn an income in Malaysia so you need to have a source of income coming from abroad (pension or investments etc). Malaysia is welcoming to expats but you pay to price.😅 Have a lovely day! Matt and Monico",1,18/6/2024 5:49,0,reply,UgzLi1XhwYqUNsNjgqx4AaABAg,hi thank watch yes usd lot decide retire malaysia need meet lot financial requirement general allow earn income malaysia need source income come abroad pension investment etc malaysia welcome expat pay price lovely day matt monico,0.91,Positive
gxCfYO_3trk,@jaim449,2000 USD is not cheap - Especially for living in Malaysia which is not equivalent to any city in USA or Europe. So the retirement option for these citizens is not that great honestly.  There is no way any income can be made in Malaysia which is equivalent to USA,1,17/6/2024 1:54,1,top_level,,usd cheap especially live malaysia equivalent city usa europe retirement option citizen great honestly way income make malaysia equivalent usa,0.7964,Positive
gxCfYO_3trk,@makethemove101,Hi thanks for leaving a comment! There is a quick guide on buying property in Malaysia: https://www.propertyguru.com.my/property-guides/complete-guide-to-foreigners-buying-property-in-malaysia-30975 We only mentioned that the value of the property must be a minimum of 1M Ringgit (depending on the state) plus we read that you have to pay 25% tax on your rental income. But make sure you dive deeper into this topic (connect with other who have done this already via facebook for instance) before making final plans. Good luck! Matt and Monico,1,8/7/2024 11:07,0,reply,Ugx7NDPxqzFIS00gcNh4AaABAg,hi thank leave comment quick guide buy property malaysia mention value property must minimum ringgit depend state plus read pay tax rental income make sure dive deeply topic connect do already via facebook instance make final plan good luck matt monico,0.8885,Positive
gxCfYO_3trk,@fishing-gardening-travelling,"Im a British citizen. I want to buy a property in Malaysia to rent out for 15 years and move in when i retire. I am a train driver and earn minimum £4000 a month so i know i wont earn the same in Malaysia.

I want to move when i start getting my pension.",1,6/7/2024 21:33,1,top_level,,I british citizen want buy property malaysia rent year move retire train driver earn minimum month know will earn malaysia want move start get pension,0.1531,Positive
gxCfYO_3trk,@S-fl8sz,What kind of business do well as an expat over there in Malaysia? Or businesses of nomads? I’d rather be paid by the U.S but I don’t know what business is hot rn in Malaysia that could really sore! Please help ❤,1,11/7/2024 20:31,1,top_level,,kind business well expat malaysia business nomad I rather pay we know business hot rn malaysia could really sore please help,0.7814,Positive
gxCfYO_3trk,@makethemove101,@steventay5834 We can imagine that it is difficult to leave once you live in Singapore. It has a lot to offer.,1,17/8/2024 9:02,0,reply,UgxJcdO2cBqc-Tgh6dx4AaABAg,imagine difficult leave live singapore lot offer,-0.4019,Negative
gxCfYO_3trk,@steventay5834,"@makethemove101 Understand. Singapore is very small compared to Malaysia. I guess Malaysia is more suitable for you. 
I am living in Singapore",1,11/8/2024 9:19,0,reply,UgxJcdO2cBqc-Tgh6dx4AaABAg,understand singapore small compare malaysia guess malaysia suitable live singapore,0,Neutral
gxCfYO_3trk,@steventay5834,What about Singapore?,1,12/7/2024 5:03,5,top_level,,singapore,0,Neutral
gxCfYO_3trk,@makethemove101,"Thanks for watching and leaving a comment! Have a lovely day, Matt and Monico",1,2/8/2024 15:27,0,reply,Ugz-qfMZxpHjDxQ7TH54AaABAg,thank watch leave comment lovely day matt monico,0.7269,Positive
gxCfYO_3trk,@antonio00075,Very good😂 thank you,1,24/7/2024 15:56,1,top_level,,good thank,0.6597,Positive
gxCfYO_3trk,@makethemove101,Hi! We have had many trial and errors over the years and so far we have had our successes with blogs. However we are still searching for other passive incomes as we believe you shouldn't focus on one source only. Once we have several that we believe are good (and honest) ones we will definitely make videos about them. Have a lovely day! Matt and Monico,1,23/8/2024 7:25,0,reply,UgyBztS2uPHz5TERfDd4AaABAg,hi many trial error year far success blog however still search passive income believe should focus one source several believe good honest one definitely make video lovely day matt monico,0.9382,Positive
gxCfYO_3trk,@misha_emir,"Hi, I got over 16000 RM before tax as cunsultant in MY, is it ok or not ok ? If I take it I plan to bring family with 2 kids go there, the company will cover about 60% of kids education, I'm still thinking to take it or not, currently I leaving in Indonesia which cost of living is not much different I think.",1,4/9/2024 2:36,1,top_level,,hi rm tax cunsultant ok ok take plan bring family kid go company cover kid education I still think take currently leave indonesia cost live much different think,0.4939,Positive
gxCfYO_3trk,@NurReanna,Johor BAHRU .new home base of GOOGLE. AWS.,1,15/9/2024 19:46,1,top_level,,johor bahru new home base google aw,0,Neutral
gxCfYO_3trk,@makethemove101,"Thanks for comment! Have a lovely day, Matt and Monico",1,20/9/2024 8:35,0,reply,UgzdrQaD-GKYhI5qoFp4AaABAg,thank comment lovely day matt monico,0.743,Positive
