video_url,text
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome Niki, been watching you on your Russians blog. Enjoy our country."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"thank you for your vids dude, have been looking for santa chapatti place since they moved from previous location."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Yes welcome to Malaysia my dear Russian people. We will always support Putin and Russia. Ura Putin ura Russia. Stay here for more time please. Big love from Malaysia...
https://www.youtube.com/watch?v=2kiGrDYHcC0,"A state that you must visit on your next trip to Malaysia is Penang, Terengganu & Borneo (Sabah & Sarawak)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Niki can I know more about the book club? I'm a local, and they looks very interesting :)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I recommend you to go Ipoh, Perak.Ipoh Old Town is known for its old world charm, rich history, and cultural attractions, including ancient Chinese shophouses, street art, and trendy coffee shops."
https://www.youtube.com/watch?v=2kiGrDYHcC0,oh no.. he found the hidden gem of SEA
https://www.youtube.com/watch?v=2kiGrDYHcC0,0:11 from Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,The old shoplots Infront of your hotels dates back to pre wars. Unfortunately conservation didnt start start earlier. Some of the buildings make way for modern buildings.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Avec une traduction c'est super, les vidéos peuvent désormais passer sur la tv"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"The ""black sauce"" is called ""sambal"". There's a much spicier sauce in Malay food called ""belacan"" which you normally only get if you ask for it."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I just want to say like, the food u tried is like sooo common u can actually find it anywhere and yes im Malaysian"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"15 minute video went like 5 minutes, so bloody interesting the way you put it all together. thank you. Never been there.....Yet. Maybe next week for a week?"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"If you get a chance, visits Penang."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome to malaysia brother, Malaysia Is truly Asia!!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Please come to Penang Island
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nice video Niki. Excited for more!
https://www.youtube.com/watch?v=2kiGrDYHcC0,1:17 Don't eat with a fork. Where's a spoon at?
https://www.youtube.com/watch?v=2kiGrDYHcC0,"fun fact: Malaysia has the 4th most amount of skyscrapers in the world, behind china, us and uae"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Glad that you enjoy Kuala Lumpur. Hope you have chance to visit malaysia again , to explore more interesting places!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Nice trip Niki... You became a Globe Trotter after all, that is cool..."
https://www.youtube.com/watch?v=2kiGrDYHcC0,SCHERBAKOV!
https://www.youtube.com/watch?v=2kiGrDYHcC0,thank you for coming!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Watched it in German language… very interesting
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I appreciate videos like these. Even as a fellow Malaysian from another island, I wouldn't know about some places like Pasar Seni."
https://www.youtube.com/watch?v=2kiGrDYHcC0,11:00 What plant grows anchovies? lol
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome to my beautiful county Malaysia, the home for Malaysian Malay, Malaysian Chinese, Malaysian Indian, Malaysian Sabahan and Malaysian Sarawakian 
Enjoy~"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Eh, Kuala Lumpur can be kinda sketchy. I've known people getting robbed around Brickfields and Chow Kit, so be careful!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,that library kinda cool
https://www.youtube.com/watch?v=2kiGrDYHcC0,Saya juga peminat novel Melayu suatu ketika dulu. Hlovate ada salah seorang penulis novel yang amat saya minat ?
https://www.youtube.com/watch?v=2kiGrDYHcC0,try the borneo part of malaysia next!! sarawak and sabah!
https://www.youtube.com/watch?v=2kiGrDYHcC0,8:51 its much more lively than when i was there 2 years ago
https://www.youtube.com/watch?v=2kiGrDYHcC0,"If you want to find more Nasi Kerabu in restaurants, just go Kelantan area in Malaysia"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"The postcards are amazing, showing the essence of malaysian food."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Thank you for being in Kuala Lumpur,Malaysia I feel so happy"
https://www.youtube.com/watch?v=2kiGrDYHcC0,This was a really nice video. Thanks for sharing your experience.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I’m a Malaysian from Borneo. I got confused as well when i travelled to KL using the trains. It took me a while to understand them, and a few times of getting on wrong trains"
https://www.youtube.com/watch?v=2kiGrDYHcC0,You really made all the correct choices and went to the right places in Malaysia!
https://www.youtube.com/watch?v=2kiGrDYHcC0,"The gasp I let out when I saw my book! Didn't expect to see Alia in this video, let alone for her to give my book a shoutout. So cool ??"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Wow, I really like this ""Garden Reading Club"" - amazing vibes"
https://www.youtube.com/watch?v=2kiGrDYHcC0,I went to Malaysia as a boy in the 80s.  I think its changed a lot since then!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thanks!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Lovely content on Malaysia…thank you.
https://www.youtube.com/watch?v=2kiGrDYHcC0,You really make me want to be a vlogger when I grow up! I really like how calm you are. Thank you for choosing malaysia :))! Please do visit again
https://www.youtube.com/watch?v=2kiGrDYHcC0,As a Malaysian i am grateful for you going to Malaysia and nasi kenabu is very common in Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,"As a Malaysian, this is one of the best underrated video of Kuala Lumpur. Your honest down to earth review is so refreshing. Hope you will return to visit other parts of Malaysia again soon! Cheers ????"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome to Malaysia, my friend!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Awesome sharing you put forth here!
https://www.youtube.com/watch?v=2kiGrDYHcC0,I went to Malaysia some years ago.  I really liked it.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"welcome to Malaysia  we malaysian say: ""Selamat Datang"" there  a lot of place you didNOT  go , came back for more try also visit sabah iconic MT KINABALU"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Hello!! I am an proud Malaysian here. I am at Selangor, thank you for the ratings! Hope you like our country :)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"i recommend you stay in middle of selangor, the place is cheap than kuala lumpur but nothing to see there but there have some good cheap foods"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Haven’t been on this channel for almost a year. I like your hairdo!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nasi lemak is cooked in coconut milk and steamed to keep warm... served with traditional chicken curry and other spicy ingredients
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Oh man, I've been living in the UK for nearly 20 years now. I miss Malaysia so much; I go back every year, but that's not enough."
https://www.youtube.com/watch?v=2kiGrDYHcC0,I subscribed your channel after watching your latest content. Good editing style.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Malaysia is a multi cultural country, some of the place you go is definitely not the place where the people around me will go, and it definitely open my eyes"
https://www.youtube.com/watch?v=2kiGrDYHcC0,I will definitely try visiting their library. I will be in KL in April this year.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Thank you for visiting Malaysia, I am proud of my country."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thank You for visited Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Please do come again to Malaysia! There are many nice states and islands here you should explore, along with their signature foods & culture too  Glad that you have a great time in Kuala Lumpur"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I'm a Malaysian great to have you here in Malaysia, your always welcome back."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Nice, haven't been to the public library for quite some time after graduating from high school. 
Might consider to visit it again."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Wow! You visited my country
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Next time you go to Malaysia, try east Malaysia(sarawak& Sabah)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,???????? ?????
https://www.youtube.com/watch?v=2kiGrDYHcC0,You will never got hungry when you are in Malaysia....Malaysia is Truly Asia....
https://www.youtube.com/watch?v=2kiGrDYHcC0,Amazing place
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thanks for visiting Malaysia.. greeting from bangi
https://www.youtube.com/watch?v=2kiGrDYHcC0,Great video and info
https://www.youtube.com/watch?v=2kiGrDYHcC0,"As a Malaysian.i really thanks that you say we are great and our food is delicious (I agree too),and if you could visit Malaysia again,i really recommend you to visit a Malaysia place called “Melaka”."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"if you have more time , my suggestion, visit other side of malaysia, go to east coast you can begin with kuantan then terengganu lastly kelantan."
https://www.youtube.com/watch?v=2kiGrDYHcC0,As a Malaysian thanks you for visiting Malaysia and try our food and we will welcome you to comeback again
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I visited Malaysia twice already, a very great place to visit. You guys should try!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Im a malaysia im very happy people come to malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,Your videos get better and better. You are thriving inAsia.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome to Malaysia, you will love it here for sure :)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I'm from Malacca, Malaysia and looking at the price of the food, that nasi lemak is about triple the price compared to here"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome bro to Malaysia.. Finally you're here!! Do enjoy your stay and share more videos about our lovely country!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Terima kasih untuk visit thekat malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia! Kuala Lumpur is a good place to visit
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nesi Lemak Rice has Coconut Milk in it... not plain rice...
https://www.youtube.com/watch?v=2kiGrDYHcC0,that wild skyscraper 4:08 is the 2nd highest building in the world
https://www.youtube.com/watch?v=2kiGrDYHcC0,"johor bahru traffic problem,kuala lumpur traffic problem,petaling jaya traffic problem for forgien friend if visit malaysia prepares the traffic problem and malaysia is average small body not tall and have fun"
https://www.youtube.com/watch?v=2kiGrDYHcC0,fyi since you mentioned it twice - the rice in nasi lemak is not just plain white rice. it's rice that's been cooked in coconut milk.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I love everything about vlog videos!  very detail and straightforward. Maybe next time, you can collaborate with a Malaysian YouTuber and explore many places in Malaysia 
Please come to Penang Malaysia"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"hey malaysian here!

it isn't pronounced roti kanai

it is pronounced roti chanai

in malay the letter C is pronounced as CH"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thanks!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nasi lemak rice is actually rice cooked with coconut juice.. It's not normal rice ya. Also usually our chicken rice is cooked with chicken stock too to make it more flavourful.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"WELCOME TO MALAYSIA BROTHER, AND ENJOY YOU HOLIDAY IN MALAYSIA"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Please come back and visit us for longer! Spend some time in Ipoh and Penang for some great food and culture too!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nice video bother. Welcome to Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,I live in malaysia my dad and my mom work at the tall tower lol 2:59
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Another grea? video Niki  interesting food and amazing library. Nice view ! Awesome to see we share the same love for postcards. Their cards about the durian, coffee and blue rice etc are so wonderful Thank you for sharing"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"As a Malaysian, I am always so happy to see a youtuber come over to my country :) thank you for the review"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Its a bit late, 01:55 here in Spain so I'll check later. Btw,im being good. I could have stayed out till 04:00"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"first time watching your video, and love it!! :) it's good to see u enjoyed your short trip in kuala lumpur. please do come Malaysia again hehehe! probably other state in here~"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thanks for visiting my country
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Niki come to Penang, Malaysia. We have best food including nasi kandar here."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"this is Malaysia.. multiracial people who really enjoy the life & food.. breakfast with roti canai ( indian food), lunch with nasi campur (malay food), dinner char kuew tiaw ( chinese food)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Malaysia truly Asia...
https://www.youtube.com/watch?v=2kiGrDYHcC0,the wild building is the second tallest in the world and its name is Merdeka 118 4:08 and thank you for visiting Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,"a tip - if you see the letter 'C' in Malay language - pronounce it as 'Ch' like in the word 'China'... so for 'canai' in 'roti canai', its pronounced ' chanai'..."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Love your haircut
https://www.youtube.com/watch?v=2kiGrDYHcC0,Visiting Malaysia is basically coming to try good variety foods with many culture. 1. Chinese & Sub Varieties Chinese Cultures Food.   2. Malay Food.   3. Indian Foods.  4. Japanese.  5. Koreans.  6. Japanese. 7. Westerns....
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome To Malaysia and thank's for welcoming to Malaysia????Even you're foriegner but Malaysia???? still make you're like a Family's...
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Go to our public library is unusual schedule, you are so good"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Malaysia has many states. And different culture and cuisine at every states. You should visit Penang for the foods and Kuala Terengganu for beautiful island next time
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I actually live in Malaysia and one think is that in our language its not pronounced ""roti kanai"" but its ""roti chanai"". Basically every c is pronounced as ""ch""."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nasi lemak basically rice cook with coconut milk n it's has flavour of creamy actually
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to our beautiful Malaysia brother ?????????????
https://www.youtube.com/watch?v=2kiGrDYHcC0,Hello Niki i hope you enjoy your trip.. stay safe.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Alright if u guys saw any Indonesia people commenting here,yes they are mostly jealous with Malaysia,we usually joke around,so yeah its just a joke."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"As a malaysian, i am honored. Thank you for visiting our country ??"
https://www.youtube.com/watch?v=2kiGrDYHcC0,I LOVE YOUR VIDEOSS
https://www.youtube.com/watch?v=2kiGrDYHcC0,Dont forget to visit the 2 Mosques in Putrajaya
https://www.youtube.com/watch?v=2kiGrDYHcC0,"omg im malaysian, im glad malaysia is getting more recognition worldwide!!!!! <3"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia Niki
https://www.youtube.com/watch?v=2kiGrDYHcC0,You could do the same jorney from airport to the same KL Sentral on Bus which is much cheaper
https://www.youtube.com/watch?v=2kiGrDYHcC0,WELL COME TO MALAYSIA DEAR..ENJOY MY CENTURY
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nice vlogs
https://www.youtube.com/watch?v=2kiGrDYHcC0,Revenge in violent hues is my favorite book!!
https://www.youtube.com/watch?v=2kiGrDYHcC0,"You should come to Penang, the beautiful colonial island in Malaysia"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia???
https://www.youtube.com/watch?v=2kiGrDYHcC0,My country looks really great
https://www.youtube.com/watch?v=2kiGrDYHcC0,I enjoy your journey in Malaysia ????
https://www.youtube.com/watch?v=2kiGrDYHcC0,You know that it's a popular bustling destination when the metro is usually jam-packed. We call that a prosperity problem. Lol
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Keep doing content in Malaysia, im sure your will get most view, because we just like youtuber talk about us  have fun in here"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"do try Bak Kut Teh ( local malaysian chinese cuisine ) only in Malaysia, Chicken rice , banana leaf (indian cuisine), Penang Laksa, Ice cendol (Blended ice with syrup) 'dessert' , and DURIAN"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Looks very nice
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I wasn't a huge fan of Malaysia. I've been to KL and Penang. It was ok, just a bit disappointing. I'd like to go to Langkawi"
https://www.youtube.com/watch?v=2kiGrDYHcC0,THIS VIDEO MADE ME BECOME PROUD BEING A MALAYSIAN I LOVE IT
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Malaysia exceeds your expectation, that is new."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Happy new year
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nice video! I'm hoping for more chapters tho
https://www.youtube.com/watch?v=2kiGrDYHcC0,Wow you're a brilliant tourist
https://www.youtube.com/watch?v=2kiGrDYHcC0,"As a Malaysian, I’d like to welcome you to Malaysia!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Hope you enjoyed
https://www.youtube.com/watch?v=2kiGrDYHcC0,The public transportation system WAS designed to be tricky & a hassle to navigate by the 4th Malaysian PM simply because he wanted to sell more Proton cars to enrich his cronies....
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Malaysian here.
I hope you liked staying!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Wow..just in one day you manage to do so much in hot,humid Malaysia...just subscribed..thanks for filming KL so beautifully. Hope you will return n check out Chinatown , more food varieties and more places in near future. ..cheers"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"hey there Niki, feel free to come back to Malaysia and explore more on our country ya ;)"
https://www.youtube.com/watch?v=2kiGrDYHcC0,??????? ?? ??? ?????. ? ????? ?????
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to kuala lumpur Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,superb
https://www.youtube.com/watch?v=2kiGrDYHcC0,Malaysian here! Im proud of my country though it has so many ways to improve and leavs so much to be desired. Our foods taste and our obesity rate are correlated for a reason so watch out
https://www.youtube.com/watch?v=2kiGrDYHcC0,"8:20

LOL, I've read that book too~Nadiah Zakaria is a great author!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,One u will fall in love n never forget... The rainforest
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I see you finally visit Malaysia, Nikki"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"hello thank for visit us..but for food i recommended ""masakan kampung"" that like patin masak tempoyak..famous one in termerloh and asam pedas or char kuey teow"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Yes malayasia is good country...i like
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia..hope u enjoy here
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Keep on travelling…& pls keep on sharing…
 hav a good day a head!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,You're very unique and old school tourist Niki
https://www.youtube.com/watch?v=2kiGrDYHcC0,wow! niki in malaysia now. The russian youtubers that had to flee russia couple of years ago because of conscription. welcome bro! feel free to blend in.
https://www.youtube.com/watch?v=2kiGrDYHcC0,Ironically the first postcard you held looks just like the place u had your first breakfast in KL
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Also, It is called A Roti Canai, Pronounced Rot - E, Cha - Nai"
https://www.youtube.com/watch?v=2kiGrDYHcC0,I agree the library definitely is 10
https://www.youtube.com/watch?v=2kiGrDYHcC0,that camera falling shot is so cool
https://www.youtube.com/watch?v=2kiGrDYHcC0,you visited a library !!! .... thats cool man ....
https://www.youtube.com/watch?v=2kiGrDYHcC0,Hello niki. Welcome to malaysia. Follow your channel from start of the war. Hope you satisfy in our food and hospitality
https://www.youtube.com/watch?v=2kiGrDYHcC0,I am from Malaysia!????
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome to Malaysia Nikki Proshin, Malaysia truly asia."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nice coming to my home country and yeah its very good fr
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Privet! It's not vegetarian nasi lemak if it has anchovies in it. Also, the ""black sauce"" (sambal) might have belachan in it. Belachan is fermented shrimp paste."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Fun fact in Malaysia we knock the hotel's door to inform the ghost we're staying for a few night
https://www.youtube.com/watch?v=2kiGrDYHcC0,Malaysia loves you ????
https://www.youtube.com/watch?v=2kiGrDYHcC0,"This city seems very comfortable, very beautiful. What more could we ask for?"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Hello 

I'm actually live in Malaysia for almost a long time"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thank you  ????????????????????????????
https://www.youtube.com/watch?v=2kiGrDYHcC0,I live in malaysia :)
https://www.youtube.com/watch?v=2kiGrDYHcC0,5:20 u put that BGS as if malaysian live in 1800 subharan desert
https://www.youtube.com/watch?v=2kiGrDYHcC0,hello niki… welcome to our beautiful ???? i love to read books too… and yes… roti canai pronouced by local as cha- nai
https://www.youtube.com/watch?v=2kiGrDYHcC0,Great video! Can you please tell me more about the silent reading group that you found in the park?
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Privet, welcome to Malaysia!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,8.45 the market center was a history market in malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,New subscriber!!
https://www.youtube.com/watch?v=2kiGrDYHcC0,"If you are coming to malaysia, get a Malaysian friend to travel with you. We know more local places and hidden gems here"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Niki I’m not getting notifications of your posts and haven’t for months. I’m subscribed and signed up for all notifications of your channel.
https://www.youtube.com/watch?v=2kiGrDYHcC0,ok kopi yes can be considered aa special style of making coffee but in its normal form its just the malaysian word for coffee
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Once again Niki, I had to go looking for your YouTube page, as they had unsubscribed me AGAIN!  I don't know what's Googles problem, but this happens way too often.  Nice video, thank you for sharing.."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,"nasi lemak has 28 variations, and coconut chicken is just one of them which is not so eaten"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"I remember the short stories when i was in highschool,how dalat got its name"
https://www.youtube.com/watch?v=2kiGrDYHcC0,KL's city centre is nice but anything outside of that can be quite frustrating
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Hope you enjoy your stay in Kuala Lumpur.. Maybe you can try go to Sarawak, located at East Malaysia.. You can learn another culture here"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"nasi lemak not ordinary rice, yea it's ordinary but it's mixed with coconut, but maybe at mall the coconut didn't taste as strong as home made"
https://www.youtube.com/watch?v=2kiGrDYHcC0,let's goooooooooooooo !!!!!!!!!
https://www.youtube.com/watch?v=2kiGrDYHcC0,10 for you Niki
https://www.youtube.com/watch?v=2kiGrDYHcC0,Love to see a fellow nerd travelling around
https://www.youtube.com/watch?v=2kiGrDYHcC0,4:10 You are pointing to the second tallest building in the world. It's beautiful isn't it?
https://www.youtube.com/watch?v=2kiGrDYHcC0,You should head to penang!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Another's Russian In K.L....Welcome Mate To My Beloved BEAUTIFUL Country...
https://www.youtube.com/watch?v=2kiGrDYHcC0,congrate bro 100k viewed in 1day ..
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Malaysian with the unexpected language we learn  

My native is Malay
Daily use is English 
Expert in Japanese"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"im so appreciate when you try all dish in Malaysia ????
Have a nice day  be a good health"
https://www.youtube.com/watch?v=2kiGrDYHcC0,New subscriber!
https://www.youtube.com/watch?v=2kiGrDYHcC0,1:10 I went to this place last week
https://www.youtube.com/watch?v=2kiGrDYHcC0,"yeah, i am intrigued about the book club, didnt know about it before. and the subway/metro/trains are getting more confusing,"
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Most beautifully in the world  kuala Lumpur,I lived there,"
https://www.youtube.com/watch?v=2kiGrDYHcC0,welcome to my country malaysia ~ You should go other state too. like Penang and Melaka.
https://www.youtube.com/watch?v=2kiGrDYHcC0,Is right beside Twin tower is between old N new still alot renovate and overhaul some building neglect in proper funds for more then few years now is ongoing.....
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Welcome, dude."
https://www.youtube.com/watch?v=2kiGrDYHcC0,Not sure a dish counts as vegetarian if it contains anchovies... Nice video though!
https://www.youtube.com/watch?v=2kiGrDYHcC0,greetings from someone malaysian ????
https://www.youtube.com/watch?v=2kiGrDYHcC0,You should try nasi kerabu. The blue-colored rice meal.
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Roti Canai is pronounced ""Chennai"" like the former name, and now once again the name, of the city of Madras in India."
https://www.youtube.com/watch?v=2kiGrDYHcC0,welcome to Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Kuala Lumpur might be capital city,but it's not represent Malaysia. If u really want to feel Malaysia, u should go to Penang or Terengganu or Melaka or Sabah."
https://www.youtube.com/watch?v=2kiGrDYHcC0,So Many types of Durian maybe hundreds
https://www.youtube.com/watch?v=2kiGrDYHcC0,What is his expectation of KL in the first place? A chaotic city ? or a dump? We never know.
https://www.youtube.com/watch?v=2kiGrDYHcC0,Hi I'm from malaysia . Thank you for visiting us . Come again later ?
https://www.youtube.com/watch?v=2kiGrDYHcC0,You didn't taste any coconut in the rice? Nasi Lemak is rice cooked in coconut milk...
https://www.youtube.com/watch?v=2kiGrDYHcC0,You look so good in short hair  when you come to Sydney Australia
https://www.youtube.com/watch?v=2kiGrDYHcC0,Lovely Malaysian!
https://www.youtube.com/watch?v=2kiGrDYHcC0,welcome to malaysia bro
https://www.youtube.com/watch?v=2kiGrDYHcC0,Watch out for the food out there...they're addictive.
https://www.youtube.com/watch?v=2kiGrDYHcC0,Great video! Curious what you use for camera gear?
https://www.youtube.com/watch?v=2kiGrDYHcC0,Can't wait for the direct flight to Russia. I want to go to Moscow n St Petersburg in winter. Winter wonderland
https://www.youtube.com/watch?v=2kiGrDYHcC0,first time seeing foreigner came to Malaysia just to search a good place to read.
https://www.youtube.com/watch?v=2kiGrDYHcC0,You can't ever compare Malaysia public transport with Russia's. I had been spoiled by Moscow Metro and the other transportations and Malaysia really needs step up the game.
https://www.youtube.com/watch?v=2kiGrDYHcC0,Welcome to Malaysia .
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Do come back again to Penang, Malacca, Kelanran, Sabah, Sarawak"
https://www.youtube.com/watch?v=2kiGrDYHcC0,Thats the most authentic malaysian hotel design u can get anywhere else in other states
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Malaysia, truly Asia"
https://www.youtube.com/watch?v=2kiGrDYHcC0,I live in Malaysia!!
https://www.youtube.com/watch?v=2kiGrDYHcC0,Nasi Lemak is a popular food in Malaysia
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Uhh... whats with the lighting issue when Niki touches his head on the roof of that aircraft?  Looks.... wrong... lol.   Thanks Niki for another great one! Love your content, please continue to make such great videos!"
https://www.youtube.com/watch?v=2kiGrDYHcC0,The rice is cooked in coconut milk for nasi lemak.
https://www.youtube.com/watch?v=2kiGrDYHcC0,proud to be Malaysian
https://www.youtube.com/watch?v=2kiGrDYHcC0,"Mix all your food... That way to eat malaysian food... Mix all.. In harmony.
And, eaht u eat at the Central market, is India nasi lemak.. Its not same to malay original nasi lemak.."
https://www.youtube.com/watch?v=2kiGrDYHcC0,"But... Anchovies aren't vegetarian food, right? 
Btw i like how quickly familiarize with local stuffs. Either u soak up knowledge quickly or u did ur research beforehand coming here"
