place_url,review_text
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"why do we need pay for the boat ride (RM1/person/ride)  as we have paid RM10 entrance fee to sarawak forest department? If they can build a hanging bridge to cross the river will be a better option instead of relying on the boat that has no license and guarantee.
The park facility is under maintenance such as smelly toilet and broken pathway.....
The cave itself is really magnificent and stunning, the gallery provide sufficient info, staff service is good as well, just unsatisfied on the boat."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Amazing!!!!
First time coming to this national park and it was brilliant.
A historic cave with early evidence of human activity and burial of human remains.
With the perfect environment and green nature before entering the cave, I enjoy the surrounding nature, since I haven’t get along with nature for years.
I’ve been amazed when I first entered the cave, since it’s been years I’ve been looking at pictures of Niah cave, before I get the opportunity to make my first trip to Niah Cave.
Unfortunately, I wasn’t able to explore painted cave due to slippery ground.
But I still enjoy the experience around the Niah Cave.
Will come back again in the future. 😁😁"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"A distanced walk, calculated from phone is about 14km walk, spent approximately 5 hours here with slow-paced walk. Explore until the deepest with proper trail known as - painted cave. (Towards the end part of the trail is a bit dangerous as it is obvious that less people walk until here, lack of maintenance as well) Fresh air, surrounded by flora. Cave is reeked of bat's and bird's poop. Suggest anyone that are coming here to prepare lots of water, mask, some oat bars and chocolates for light munching, a spare shirt, torchlight ( can be rent at the counter for RM5.00 ea), a pair of good shoes, mosquito repellent to be secure and lastly a hat. Mid-way through near to the only toilet you'll see (RM0.50 per use) there's one lady selling drinks and souvenirs, feel free to help the local economy though it's pricey, that's what we've to pay for something middle of nowhere. There's online guide to master this Niah Caves, be sure to pay it a visit. Anyway, carpark is free, and RM1.00 for the 1 minute boat ride. Stay safe, and remember there's a very dark place inside, phone's flash light will help a lot but it'll draw the insects attention, just ignore it and walk cautiously. Good exploration and experience. Look out for bats and birds bombarding poop. Peace out. Stay hydrated."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Easy 4 hours walk. Flat wooden bridge all the way to the cave. Plenty of stairs in the cave to facilitate your ""climbing"". Must bring torch light along if you intend to go all the way in the cave."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Advisable to arrive before 9 am, as the humidity can be really high in the late morning.

This is my 6th walk into Niah cave. Suggest that you wear a hat, a face mask due to the acrid smell in the Cave, a hand glove is handy if you don't want to accidently touch the handrail which might be wet from the swallows droppings, a pair of shoes which is good on wet wooden planks, a headlight ( for me a handheld torch) and water or snacks.

Always go with a buddy. Floor can be wet but it's really nice inside the Cave. it's about 3 - 4 hrs depending on your speed. Bring along small change of Rm 1 or 5 for boatride.

Happy trails and enjoy ur walk."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Time needed:
1/2 hour to buy a ticket and visit the museum.
- 1 hour on the Rainforest boardwalk to reach the 1st cave.
-1 1/2 to 2 hours to explore the 3 caves on the guided inner boardwalks without stopping.
1 1/2 hour to go back out on the Rainforest boardwalk (slower because you'll be tired by then).
Total 5 hours minimum.

Add 1 hr drive to and from your hotel at miri town. So 7 hrs total. If you keep pace and don't rest. 9 hours is you b take pics and rest.

Wear good shoes, get ready to climb lots of stairs,  bring a strong torch each (it's all dark in the main caves), wear a hat and yes, gloves or bring a cloth to hold the railings in the caves where bats and swiflets poo freely (wear a hat!!) Do bring at least 1.5L of water per person.

You need to be mentally prepared and have the time to be at niah caves.  I did it in the morning of the day I had to catch an evening flight and regret, cos I was stressed about not making it back to the admission counter (you need to report in and when you're out), and its a good hour each way,  to and from Miri Town  where I was staying, by car. Also, I got on the flight sweaty and stinky. Sorry, fellow passengers!

I heard good things about the canteen at the admissions counter, but didn't get to eat there because of the rush.

Highly recommend visiting Niah Caves. It's fascinating from geological and paleoanthropological points. But give yourself a whole day and try to start by 9am."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Good hike here to Bukit Kasut; about 4-5 hours required for return hike (14km total distance), starting from the park entrance. Not recommended in rainy seasons as the path may be flooded/muddy. Very easy path so you can venture on your own as long as you follow the trail. The hike might take longer if you’re in a big group and take lots of photos along the way. Brilliant views from the top as you can see around Niah area. Be careful of the black ants at the stairs they’re especially painful when they sting!"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"The view is splendid, definitely a must visit destination in Sarawak. The only downside is the souvenir shop and rest stop were not opened that day, not sure if it's closed long term or not. The track and route are well maintained, rubbish bins are prepared sufficiently. Overall it's a very memorable experience."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Visiting Niah Cave is like stepping into a living museum of Southeast Asian history and natural wonder. Located in Niah National Park, about 90 minutes from Miri, this cave complex is one of Malaysia’s most significant archaeological sites and a must-see for nature lovers and history buffs alike."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Came here on a relatively quiet day (weekday, non PH) and had a great time!
Walk ~3km to reach trader's cave --> great cave --> painted cave. At the soveiner shops junction, theres a left turn to go to a nearby rumah panjang (homestay available there too). Advisable to bring insect repellents, some water to hydrate, and for sure a good torch light esp if you want to go through the whole course. Admission fee is rm10 for malaysian adult, and rm1 for boat ride per trip. Well worth the fee, the view is absolutely breathtaking."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Another great Unesco site to visit, really enjoy the trip and the place is amazing. Highly recommend to visit here when come to Sarawak.
The place is well maintained and clean, thanks to the staff to work hard and done their job.
Attached are the photos to review and contribute here at my best.

Note: Remember to bring a torch light when visit and keep the place clean for everyone"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"A great place to bring your family and friends for short vacation.

You need to bring your own head lamp and wear sport shoe’s because the cave surface is slippery.

Head to nearby local restaurants to enjoy the delicious prawn noodle."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Niah National Park, located within Miri Division, Sarawak, Malaysia, is the site of the Niah Caves limestone cave and archeological site.

Known for the 40,000 year-old human remains discovered, Niah National Park offers a 2-hour walk of jungle walk and spelunking experiences.

A two-hour drive from Miri, Niah National Park can be explored through a plank walk within the lowland forest with a fantastic flora and fauna.

Tiring trek but all super worth it!

More about my Niah Cave adventure at enjayneer.com."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Very nice park with a good accommodation. The hostel rooms are clean and equipped with a fan for a good price (50 RM per night, May 2023). Check website for booking. Canteen is available for limited time there. Very nice staff, speaking English well, entrance fee to the park is 20 RM pax. There is paved trail till Great Cave and inside also (slippery inside, better to have proper shoes), need a headlamp there. A lot of bats inside and a long way throught the hill in the dark, paintings in Painted Cave are nice. Very silent place, only sounds of the forrest around the cottage. You can get there from Miri Bus Terminal to Batu Niah by bus (15-20 RM pax). Then, ask people around (a lot of buffets there) someone will drop you there by car for 30-40 RM. The same for returning - take the number of the ""taxi"" guy or ask in the office. Someone takes you back to the bus, people are very nice and kind."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"An hour's drive away from Central Miri on slightly windy roads takes you to Niah National Park.

You can explore nature in a one hour (4km) paved trail to see the beautiful caves in this barely touched landscape. The scenery is just stunning. Facilities are pretty well maintained and considerably clean.

Do come with good shoes though, pathway can get slippery and bring along a flashlight as the caves get pitched black along the trail.

Definitely a must go, it's worth the trip."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"My family (2 adults, 2 11 yr old kids) went to Niah soon after the restricted movement order was eased in late July. Not all the caves were open, but the traders cave and main cave were open. About a  3.9km trek each way, but a wonderous sight awaits those who make the journey. Tips- bring plenty of water, there is a clean public toilet along the way, and do wear some insect repellent. Best get an early start as the last boat to return to base     Is at 3.30pm. The accommodation at base camp was under renovation at this time- a story for the next trip perhaps."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Easy wooden bridge trail but quite slippery since the brigde are always wet and covered with bats stool. You will need a good grip shoe. Wear glove so you will not have to touch the dirty handrails directly. And wear headlamp or torchlight because there will be dark area at certain inside the cave. Highly recomended to come here.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Great place to visit!

I have some recommendations:
- take torchlight with you (better to fix it on your head)
- don’t forget repellents
- don’t forget cap (to protect yourself from birds “surprises”)
- take gloves with your (to hold hand-rails properly)
- wear relevant clothes (boots, long sleeve, trousers)
- better to have water, tea, snacks for breaks
- entry fee is 10 rm for Malaysian visitors, 20 rm for non-Malaysian visitors
- fee to cross the river is 2 rm per person (1 rm on a way to the cave and 1 rm on a way back)
- have some cash to get refreshing drinks on a way to caves"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Enjoyed to explore this historic place. Amaze by the beauty of nature and of the historical left. Walkway to the cave is slippery and inside the cave also  plus super dark. u need to bring torchlight and gloves.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,If u depart from miri town must leave 6am can have breakfast near by niah town it take about 2 to 3 hour to explore the whole place include the rumah Patrick libau can get some water from the village
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Niah caves may be the best place to visit if you want a unique experience in an area with few tourists and that is not difficult to get to. I cannot recommend visiting the cave enough, and the cave system is amazing to explore. You may want to bring a powerful flashlight if you want to see all the cave has to offer. I did the cave tour by myself with just my phone's flashlight and I was fine. The park offers basic facilities for visitors with a bathroom close to the entrance of Traders cave (one of the entrances of the cave system) it left much to be desired in cleanliness. The walk to the entrance of the cave system is easy as it is on a raised platform, but then turns into a climb up stairs and once in the cave it is a combination of stairs, walking on uneven ground, or some slippery ramps. People with a physical disability or people with a health condition may struggle or be unable to complete the full hike."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"A great day out at the fascinating caves.

We stayed in the hostel dorm room on the night previous night to enable us access to the national park as early as possible. Due to the boat staff being late, we were granted access to the NP at 08:30am.

We were the first people to enter the national parks. We completed the hikes to all three caves, whilst stopping to observe nature with time spent in the museum by 13:30 pm.

The dorm room was hot and stuffy which we expected & were happy to put up with it for a night. No toiletries or towels are supplied so bring your own. No cooking facilities either.

The park canteen is open from 07:00am - 18:00. It serves a variety of food at fair prices. Didn’t try the food as we came supplied. Can purchase a good meal from the bus terminal and bring with you. Bottled water can be purchased for 2.5 Ringet. Bring your own tea/coffee hot water is provided for 0.50 per cup.

There is no transport available from Batu Niah bus station which is frustrating. No grab or Maxim drivers in the area, meant we had to hitchhike to and from.

If the national park wants to attract more western tourists/backpackers it should provide a shuttle mini bus service at least twice a day. Not all of us can afford to hire a car or be ripped off by locals at the bus station.

Staff at the national park were friendly and accommodating. Check In for accommodation opens at 08:00 and closes at 17:00. If travelling from Sibu bus terminal, leave as early as possible to get to the area well in time."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"It quite a journey. As I remember it took 5 hours journey from entering the woods to the niah caves at exit from it. It was such a memorable and quality time spent with my college friends as this is our first trip together on the mid sem break! Eventhough we faced such a frightening moment as we saw a snake during our trip inside the cave. It even worst at the moment because it was totally DARKK!! At first we thought that it was a stick until one of my friends realized that it wasn't what she thought at the first moment. Even it was like gonna attack us, we took a few steps down from the wood track but alhamdulillah the ground is quite flat as we are off track. But to sum up the whole journey, it was hella fun that we finally entered one of the world largest limestone cave. And the ticket price was so affordable which is RM 10 for malaysian adult."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Great Cave that you should come when you visit Miri Town.  We rent a car kancil rm60/day and just fill in rm20 can drive all day to Gua Niah and back to town.  Kancil really save petrol.

Drive distance about 1.45 hour , when reach the entrance,  we need to go to office for register and buy ticket RM10/person and the staff will show the map to the caves. Taking boat RM1 / person to cross the river.  Walking distance about 4.2km with a proper staircase and tracking road.

About 3.8km , there is a few small shop selling some drink. 100 plus =RM4 , its tourist price..... Can take a rest before start climb up the caves.  Wash room also ready.

If you want to go into the caves,  better prepare hand glove and cap together with flashlight.....  Because we dont know what thing along the caves that we need to touch.

Its was amazing place because the caves are really huge big.  Its worth to take trip to here.
After that,  we rewards us with KFC after we drive out around 5 km from the entrance."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Not that easy to reach but definitely worth it!

How to get there from
Miri: grab a grab for around 75 Ringgit - it’s a drive about 1,5 hours on a very bumpy road and not every driver is happy about the long drive... best would be to find a driver for the whole trip (who is waiting for you and takes you back to Miri, also you can stop at nearby beaches)!

At the Nationalpark: Headquarter at Nationalpark is right next to the entrance and the fee is 20 ringgit per foreigner (just cash!). To get to the caves you have to walk about 3 km through beautiful rainforest on a wooden walkway, so easy access...

The caves are beautiful, there’s a wooden boardwalk through all of them but watch out: a lot of smelly guano is on the ground, you should take a strong (head-) torch with you (or you can borrow it for 5 ringgit at the jetty entrance) because the moon cave is really really dark!
It takes all in all around 4 hours to reach the caves and walk through them.

How to get back: the nice lady at the headquarters calls a local driver (or one is already waiting at the parking lot) and he brings you to the bus stop/junction in 17 km for 25 ringgit. There you can take the bus (Kuching- Miri) for 10 ringgit/person, it stops every hour and takes around 1,5 hours to Miri.

The Niah caves are huge, there are just a few tourists and you feel a little bit like Indiana Jones discovering them! Even if it’s not so easy to get there it’s definitely worth it!"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"👍🏼
1) A super quiet Niah National Park, would be nice for those dislike touristy spots
2) Super friendly park office personnel
3) Straightforward park direction
4) Some walking, about an hour or more to reach the main cave
5) Could buy some light snacks, drinks before reaching the caves

👎🏼
6) Kind of lack of any information when one reaches the caves
7) No local guide available to hire to explore the darker parts of the cave
8) The darker part of the cave, kind of creepy"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Fantastic park, was the first one to go in, so I was completetly alone for the entire walk thrugh thecaves. Special feeling and an incredible experience. Highly recommended when in Sarawak"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Remember to bring torch light (ur handphone flashlight is not enough), not just showing the way in the dark cave, but also enable u enjoy the majesty of the stalagmites."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"One of The oldest and Biggest cave in the world

On 1 way to go on to this place,2hrs drive from miri ,along the way you will have the feeling lost but trust your GPS.
Avoid going by driving with small car,the estate (palm trees) road are not good after or during rain,you can be stuck in mud mid way.

Upon arrival,take 5mints toilet break,the public toilet dont have water(no maintenance)..i 'borrowed' one of the rumah panjang residents toilets,which they happily let you use them.
There are some creepy people here too,the teenagers,boys,just ignore them,they want to talk but couldn't understand a word they are saying and looks like some addicts on the loose.
Anyway,they wont bother just ealk your way to the cave.

There is ticketing office but its close/not operating...means entrances is Freeee!

Bring your own food,snacks,drinks most importantly mosquito repellent.
Wear a good shoes,because most of the wood pathway, stairs and inside the cave floor are slippery.
Bring handkerchiefs,towels or extra shirts (to change) because you will sweat like a pig.
Cave is chilly but no wind to blow our sweat away.

Not to forget bring torch light too.(head torch is better).

Dont really need a guide,the pathway is clear and safe,hard to get lost unless you purposely wonder off the pathway/stairs.

If you like nature,you will love this cave hike.(3-4hrs depands on your walking speed)."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Beautiful place. It need strength & good legs workout to visit the place. Also bring energy bar, food or lot of drinking water with touchlight to help navigate the place"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"The Reception staff are friendly, nice and kind people.

The worst service is the boat ride service.

Do not have scheduled time for boat service. We waited from 8.15am to 9.00am for boatman and his son to arrive. On arrival he still need time to prepare. It’s the boat service that affected my trip ended unhappy ones.

Niah Cave Management need to look into it to improve"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,So big and beautiful cave!! A must go spot Ived only heard during my school days about its wonders but now became a reality for me after ived visited it!!
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Revisited this after 20+ year. Nice place. It is scenic and makes u feel closer to the nature. More preservation could be done to this historical place
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Well maintained national park.thumb up for the staff here.keep it up. We are lucky today is a good weather.we drive frm miri around 7.30 am and reach here around 9.30am. we reach the painting cave at 12noon. The path till grand cave still ok but the way to painting cave quite challenging if u brings elderly. The cave still remains it's natural.not many or not at all artificial sport light.good to c the can remain the nature.this is an eye opener for me how does gua Niah really looks like.and is the best nearest attraction frm miri town
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Really enjoyed our day here. Easy walk on path and boardwalk to traders and the great cave. Undulating stairs for the last 2 caves. Allow 4 hrs for a leisurely extensive tour. Really like that Sarawak Forestry has employed paths to protect the nature here. They really need to do the same at other Sarawak National Parks, (especially Bako NP) to protect the forest floor from degradation."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Stay in Park HQ here very good with Aircon. Not many people stay here. There is a cafe that opens at 7am providing breakfast lunch and dinner. Please do inform Park hq if people are stealing birds nest in non harvest period. It is sad to see so many eggs on the floor. Must visit cave in Sarawak but hopefully more can be done for conservation. Ancient cave paintings maybe related to Australian aboriginal art dating back 40000 years.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Beautiful back to nature experience
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Best place for a couch potato like me to have a 'workout'. There is an area inside the Great Cave that have array of lights enters from an opening in the cave roof. The view is stunning during a sunny day. This is a historical sites too. Highly recommended.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Adult pass RM10. Cant stop taking pictures. Main entrance called Gua Dagang or Trader's Cave. Inside the cave is amazing. Need torchlight in the cave, its dark"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Great challenges exploring the darkness of this unique Borneo earliest civilisation cave and coming out of the beautiful openings. Would appreciate Malaysian authorities focus on the improvement of safety and user-friendly walk ways to minimise injuries.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Stayed here 1night and the room was not bad although don't have aircon & a bit hot as no mosquito net at window. However, quiet & clean also big enough. Not bad for staying 1night. However, you better to prepare food in advance if you don't have car as the restaurant a bit costly and may don't have dinner."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,very good experience but it is quite exhausting
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Splendid..worth visiting, bring along torch light and trekking shoe  it's dark ,& slippery inside"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Beautiful 60,000 year old caves the trail to reach is around 4 Km one way and full of stairs and humid weather, but eventually is worth the pain"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"It was great, been there couple of times, n I Love the place."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"By far the most beautiful cave we've visited.Its worth the hike.The paintings on the cave wall was well preserved , a must see."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"To get here, please avoid using Google map. They will mislead you to the wrong side, where you are in a quarry behind the Park entrance. You will be separated by a river, and you can never get across.

Wasz is the map that will bring you to the right entrance of the National Park."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"One of the must-visit tourist spots. The journey from the ticket counter to the Jetty is 200 meters. Taking a boat across the river takes only 3-5 minutes. From the jetty across the river to Niah Cave, walk on a comfortable track. You only need shoes and suitable clothing to walk for about 3 KM."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Known for the site where the oldest human remains were discovered in Southeast Asia
Amaze cave structure
Cant imagine how birdnest harvester work at this height....

Overall is a 7.5km back and forth walk to visit a few caves
U may go here by taking bus at Miri bus terminal or self-drive

Get a buddy with you if you afraid of dark but it is totally fine to visit alone cause human is way more scary than ghost🫣"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Yes, if you come to Miri, must visit this place by renting a car. Public transport direct to national park is not available unless you join a tour group. Entrance fee is RM 10 for Malaysian. Foreigner is higher. Boat trip go across the river is RM 1 per pax return. Bring some cash with you."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"We rented a car from miri at around RM 150/ day and drove for 1 hr to reached Taman Negara Batu Niah. The place is easily accessible by car. Entrance fee is RM10/person. To go to the caves, we need to cross the river using boat at cost RM1/person/ride. Then hiked for 1hr to reach the 1st cave Traders' cave. Quite a big cave inhabited by bats and swiftlets. Due to the heavy rain, we couldnt make to the Great cave and painter caves which were 5 and 15 minutes walking distance from the 1st cave. Highly recommended for natural green lovers and be prepared to walk. Cheers😘😘😘"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Clean, nice path and big natural place to visit for short hike from Miri."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,The Niah Caves are a wonderful place to explore. The park is beautiful.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Amazing place! Curious how the human make it
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,It's really amazing cave and best ever I've been ...👍👍👍👍 …
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"The cave is dark inside without any lights, so remember to bring your own torchlight. The road is slippery and full of guano, which made walking difficult. We even saw snakes crawling past us, which scared us to death. We didn't manage to get to the painted cave because it was too dark inside; we couldn't even see the signs and ended up going the wrong way. It would be appreciated if the authorities could clean up the road and install more lights so people can reach the painted cave more easily."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"We couldn't reach there. So sharing the options to reach the park: packages (expensive), self driven cars (better than packages) and bus from Miri to Batu Niah, then taxi to Park. Its 17 km charges would be RM 50 for one way! It's better to reach there before 2 pm or you won't be able to complete the trek and return back."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Accommodation is old and not properly maintained,, restaurant is not cheap, but the place is so fine, jungle, bird watching early morning, and the caves are amazing."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Treks were well maintained but the down side is that there's no local guides unless you arrange for one on your own. The caving experience was otherwise quite fun and free as you get to explore the park caves on your own but at your own risk as well.

A caving torch is essential for a better experience. The trail and stairs can be quite slippery so make sure to have proper footwear. The whole trail measures approximately 12km (roundtrip)."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Best experience ever...
Discovering historical place...
I will come back again..definitely"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,nature unspoilt !! many caves in natural state to explore & rare insects to see. the evening bat exodus from the Deer Cave is a fantastic sight to behold.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Offers best view at the peak, enjoyed 11KM of nature."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"❗❗❗ Please aware don't use this locatio

❗❗❗ Please aware don't use this locatio

❗❗❗ Please aware don't use this locatio

✅Use this location at goggle map type
Niah Archeology Museum

✅Use this location at goggle map type
Niah Archeology Museum

✅Use this location at goggle map type
Niah Archeology Museum

❗ Notice: You can only go to the road under the bridge, no other way is allowed go to Niah cave

❗❗Notice:This address(Niah National Park)will not take you go to the road under the bridge. Only the Niah Archeology Museum,will take you got to the road under the bridge go to Niah Caves."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Breathtaking experience, huge cave, cool inside..
Trekking 3 km one way with proper track..
Recommend if youre in Miri.."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Better to visit in the morning; it needs 4–6 hours to see all corners. Boat prices rise after 5 pm; after 7 pm, it's 20 RM."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Amazing scenery. Went to Mulu National Park first and were sceptical in the first place. But it worth the trip!
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Incredible well worth the effort to get there. Take plenty of cold water and sturdy footwear the boardwalk and caves are VERY slippery. Go early so you can hear the rainforest waking up.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Unesco heritage site
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,New impact for niah national park.....having a new belian track and facilities 😉 …
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Amazing place! U should come in the morning and walking till evening
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Love this place. I have been quite a few times and having seen so many other cave systems, I start to appreciate how wonderful this place is in terms of history and size."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Your team are a disgrace - I drove over one hour from Miri to visit the Niah cave to be rejected because they don’t want to work and said I couldn’t get in as you close at 3PM
Your website state 5PM
I’m extremely disappointed not only by your staff but how I have been treated

I flew from Sydney and all I wanted was to have a short walk and be on the boat I didn’t even want to go all the way to the cave if I couldn’t make it on time for the 5pm boat even if you have one after 5pm also for a more expensive price so there is no reason for not letting me in

I was prepared to pay more in order to see and have a walk after such a long trip !

Be warn if you are coming on your own YOU HAVE TO BE THERE BEFORE 3PM

WHAT A WASTE OF MY TIME! And they were very disrespectful"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Bring torchlight, before entering the cave  make sure go toilet first"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Please note the park is temporarily closed due to earlier flooding in the National park area.
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,Spactacular caves. Well marked trails
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"It’s closed since 9th Dec until further notice, currently under maintenance."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"I read in the internet before I went and it almost cause me to cancel my family trip to this place; because the internet keep on telling about how hard the trip and the long walking that you have to go through especially when you bring your kids. turns out it is only just one hour walk one way (maybe less if you are adult).

I will write in such a way that no one will be hesitate to go anymore. if you are able to go through all the window shopping at the mall, you will be able to make this trip.

If you bring infant with you, bring along baby stroller will ease your journey...but you must have a partner that carry the stroller up the stairs, bring a foldable stroller type.

Bring torch light if you would like to explore deeper in the cave even though enjoying the view from a distance is sufficient imo. Gloves is a must if you plan to go deeper into the cave as it get more slippery and you have to hold the rails that are full of birds/bats dropping. Sandal might work if you are careful but not if you plan to go deeper into the cave (sport shoes is better).

The scenery along the trails heading to the cave's entrance is so breathtaking so you might want to take your time and stop to take pictures which is why the total journey might take longer than 3 hours (back and forth). Spare total 4 hours for this journey.

I brought so many food and drinks in my bag pack which is unnecessary. You might survive the journey with just a small bottle of mineral water as there are some local sell drinks and tidbits at the cave entrance. It is pricy but I think it would be a good idea to support their business as they keep the place alive.

I will not write about the facility as so many people talk about it already...go read other review also."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Get ready your light and stamina, and they sell tuak halfway inside too"
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"It’s a nice nature walk through the park. The park is provided with walkway and there’s no way you’ll get lost along the way unless you intentionally leave the developed walkway. The highlight of our trip to this place was exploring the Niah Cave Complex. It’s easy to explore however, it’s not recommended for those claustrophobic or those afraid of the dark as some inner section of the caves have no natural light. Bring headlights and flashlight when exploring the caves."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Always wanted to come here ever since I saw it in the History textbook during my secondary school. Finally, I made it to come here. Sadly, the archelogy museum is closed for renovation.

If you love nature, here is the place. You will have to walk a lot in order to complete the course. I have walked 10km but still can’t finish the exploration.

Make sure to bring your headlamp, raincoat, proper attire & energy bar to help you fuel up during the tour."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"A must visit if you come to Miri, Sarawak. At the site, you can enjoy a nice tropical forest hike, a look at the old cavemen huts in large open caves while observing the amazing limestone and ancient human stone painting. Amidst the fun, the highlight of the journey would be the totally dark path to get to the painting cave. You can easily spend one whole meaningful day here. The Niah Cave is about an hour and a half drive from the town of Miri. Parking is easy as it has ample of parking space for free. The entrance is charged RM10 per adult and RM3 per child. For foreigners, the price is doubled up. The ticketing counter also serves as the entry point. You'll then need to take a boat ride for a very short distance to get across the river that separated the trail from the mainland. You'll be charged RM1 per person for it. Once you reach the jetty, you'll begin to take a long walk on a well-designed trail that is easy to follow but requires good stamina. The whole walking trip could take up at least 4 hours so make sure you bring sufficient water supply. You can find a toilet and a simple stall ran by the locals for rest and refills midway before you reach the cave."
https://maps.app.goo.gl/NeyrjniAvdA7Tm3p9,"Nice experience though quite disappointed as the area was poorly managed (there were rubbish everywhere). But overall it was good, the staff was friendly."
